,user_id,aisle_id
3194,203076,"set(['120', '24', '131', '31'])"
3195,203123,"set(['24', '83', '86', '53'])"
3196,203159,"set(['83', '117', '86', '88'])"
3197,20321,"set(['128', '64', '59', '21', '96'])"
3198,203225,"set(['24', '88', '120', '98', '117', '123', '91', '129'])"
3199,203239,"set(['120', '24', '84', '83'])"
3200,203256,"set(['24', '38', '21', '123', '110', '112', '128', '83', '84', '4'])"
3201,203258,set(['128'])
3202,203301,"set(['24', '21', '50', '94', '120', '123', '116', '112', '107'])"
3203,203326,"set(['120', '123', '81', '78', '23'])"
3204,203354,"set(['24', '16', '115', '123', '112', '96'])"
3205,203376,"set(['24', '32', '123', '84', '83'])"
3206,203401,"set(['24', '86', '21', '23', '51', '45', '37', '36', '53', '52', '120', '108', '84', '83', '129', '106', '79', '96'])"
3207,203403,"set(['9', '83', '81'])"
3208,203486,"set(['24', '123', '112', '128', '83', '80', '85', '86', '84', '105'])"
3209,203538,"set(['24', '59', '21', '63', '31', '53', '120', '123', '91', '83', '81'])"
3210,203547,"set(['24', '12', '21', '49', '32', '37', '123', '116', '83', '9', '129'])"
3211,20356,"set(['24', '42', '36', '40', '115', '114', '116', '53', '101', '74', '72'])"
3212,203634,"set(['24', '37', '115', '98', '123', '4', '6', '91', '78'])"
3213,203681,"set(['115', '32', '98', '83'])"
3214,203717,"set(['14', '98', '36', '120', '9', '123', '128', '83', '21'])"
3215,203736,"set(['61', '83'])"
3216,203759,"set(['88', '67'])"
3217,203819,"set(['24', '21', '16', '120', '116', '4', '83', '78'])"
3218,203874,"set(['83', '123', '116', '59', '35'])"
3219,204040,"set(['24', '32', '116'])"
3220,204043,"set(['24', '21', '57', '120', '4', '112', '107'])"
3221,204051,set(['1'])
3222,204061,"set(['91', '69', '123', '116', '83'])"
3223,204063,"set(['21', '31', '91', '83', '81', '95', '79'])"
3224,204068,"set(['123', '112'])"
3225,204117,set(['77'])
3226,204122,"set(['24', '120', '123', '38', '77', '16', '31', '30', '3', '35', '50', '115', '98', '108', '116', '111', '53', '83', '86', '107', '78'])"
3227,204127,"set(['107', '112'])"
3228,204234,set(['83'])
3229,204236,"set(['24', '32'])"
3230,204298,"set(['24', '120', '21', '115', '91', '83'])"
3231,204305,"set(['1', '24', '93', '123', '91'])"
3232,204306,set(['24'])
3233,204315,"set(['24', '26', '98', '120', '121', '88', '112', '91', '92'])"
3234,204396,"set(['38', '31', '42', '121', '91', '107', '79'])"
3235,204401,"set(['69', '83'])"
3236,204485,"set(['24', '45', '43', '120', '112', '91', '94'])"
3237,204504,"set(['115', '77', '123', '89', '45'])"
3238,204513,"set(['21', '43', '35', '53', '112', '91', '86', '107'])"
3239,204536,"set(['24', '25', '38', '45', '50', '3', '88', '112', '91', '83', '94'])"
3240,204559,"set(['123', '36', '17'])"
3241,204676,"set(['86', '35'])"
3242,204694,"set(['21', '31', '53', '122', '123', '112', '83', '95', '96'])"
3243,204699,"set(['123', '31', '130', '112', '91', '83'])"
3244,204727,"set(['24', '83', '84', '22'])"
3245,204771,"set(['24', '26', '89', '3', '74', '111', '112', '128', '64', '93'])"
3246,204782,"set(['131', '89'])"
3247,204789,"set(['115', '74', '35', '104'])"
3248,204842,"set(['24', '98', '53', '61', '3', '83', '84', '96'])"
3249,20485,"set(['115', '61', '112', '83', '86', '24', '23', '106', '41', '1', '4', '77', '121', '123', '93', '69', '107', '105', '120', '38', '17', '37', '50', '53', '99'])"
3250,204854,"set(['83', '61', '93', '86', '52'])"
3251,20489,set(['114'])
3252,204912,"set(['83', '123', '43', '84'])"
3253,204991,"set(['91', '59', '49', '83', '31', '67', '117', '29', '121', '108', '123', '84', '112', '9', '69', '86', '107', '104'])"
3254,204997,"set(['24', '120', '21', '23', '117', '53', '36', '115', '108', '123', '110', '95'])"
3255,205012,"set(['24', '21', '53', '116', '128', '83', '105'])"
3256,205086,"set(['24', '21', '32', '9', '83', '84'])"
3257,205105,"set(['120', '77', '115', '66', '67', '84'])"
3258,205110,"set(['86', '49', '54', '31', '37', '94', '120', '123', '116', '110', '119', '107', '96'])"
3259,205197,"set(['120', '24', '31', '77'])"
3260,205210,"set(['83', '117', '123', '106', '98'])"
3261,205235,"set(['115', '77'])"
3262,205294,"set(['19', '121', '30', '45'])"
3263,20545,"set(['24', '25', '54', '50', '115', '121', '112'])"
3264,205454,"set(['24', '49', '120', '91', '123', '67', '9', '83', '86', '96'])"
3265,205481,"set(['59', '49', '104', '4', '81', '106', '79'])"
3266,20552,set(['107'])
3267,205554,"set(['24', '21', '16', '31', '53', '115', '123', '9', '83', '81', '86'])"
3268,205563,"set(['102', '83', '14'])"
3269,20562,"set(['115', '38', '37'])"
3270,205636,set(['24'])
3271,205640,"set(['13', '23', '51', '121', '123', '83', '84'])"
3272,205685,"set(['121', '131', '64', '84'])"
3273,205701,"set(['24', '83', '91'])"
3274,205796,"set(['14', '63', '120', '123', '116', '67'])"
3275,205818,"set(['120', '38', '21', '7', '96'])"
3276,20585,"set(['121', '75', '106'])"
3277,205862,"set(['91', '123'])"
3278,205873,"set(['24', '49', '32', '53', '120', '123', '86', '84'])"
3279,205888,"set(['26', '21', '17', '131', '123', '83'])"
3280,205897,set(['69'])
3281,205954,"set(['24', '21', '37', '123', '116', '4', '83', '91', '129', '81'])"
3282,205978,set(['112'])
3283,206037,"set(['24', '123', '16', '2', '83', '81', '95'])"
3284,206053,"set(['24', '31', '123', '112', '83', '106'])"
3285,206074,"set(['24', '83', '93', '16'])"
3286,206130,"set(['24', '26', '31', '120', '123', '83', '57'])"
3287,206151,"set(['24', '38', '37', '34', '83', '92', '86'])"
3288,20627,"set(['115', '24', '108', '123'])"
3289,20640,"set(['24', '37', '120', '108', '123', '83', '100', '86'])"
3290,20686,set(['77'])
3291,20687,set(['93'])
3292,20753,"set(['24', '32', '112', '121', '67', '84', '78'])"
3293,20779,"set(['120', '24', '116', '53', '83'])"
3294,20792,"set(['17', '31', '131', '89', '107', '84', '78'])"
3295,20833,"set(['24', '16', '86', '123', '83', '128', '69', '81', '106'])"
3296,20842,"set(['24', '32'])"
3297,20843,"set(['24', '115', '59', '35', '1', '3', '123', '112', '128', '83', '107'])"
3298,20864,"set(['24', '32', '21', '83'])"
3299,2094,"set(['24', '91'])"
3300,20952,set(['115'])
3301,20963,"set(['24', '123'])"
3302,21025,"set(['24', '17', '120', '108', '123', '83'])"
3303,21038,"set(['77', '3', '45', '84', '53'])"
3304,21122,"set(['32', '110', '83'])"
3305,21171,"set(['50', '53'])"
3306,21190,set(['24'])
3307,21227,"set(['24', '14', '131', '29', '120', '108', '123', '83', '84'])"
3308,21251,"set(['24', '83', '96', '81', '49'])"
3309,21259,"set(['24', '63', '19', '35', '123', '112', '83', '86', '84', '78'])"
3310,21279,"set(['24', '84'])"
3311,21288,"set(['77', '45', '23'])"
3312,21311,"set(['24', '14', '48', '50', '1', '123', '112', '92'])"
3313,21315,"set(['128', '24', '123', '83'])"
3314,21384,"set(['24', '123', '14', '83', '37', '122', '34', '120', '98', '117', '116', '67', '128', '69', '52', '13', '84', '21'])"
3315,21400,"set(['24', '123', '86'])"
3316,21412,"set(['3', '123'])"
3317,2143,"set(['24', '81', '19', '43', '31', '3', '36', '117', '123', '83', '91', '129', '52', '75', '79'])"
3318,21436,"set(['115', '24', '123', '116'])"
3319,21492,"set(['83', '64', '72'])"
3320,21494,"set(['24', '59', '47', '77', '123', '116'])"
3321,21546,"set(['24', '32', '123', '21'])"
3322,21582,"set(['24', '83', '81', '21'])"
3323,21629,"set(['24', '20', '21', '3', '32', '31', '29', '115', '59', '131', '116', '88', '83', '129', '96', '107', '84', '78'])"
3324,21634,"set(['13', '117', '120', '121', '108', '94'])"
3325,21649,"set(['24', '120', '23', '31', '50', '115', '83', '100'])"
3326,21651,"set(['24', '21', '98', '123', '112', '83', '100', '92', '86', '107', '84'])"
3327,21652,"set(['24', '120', '13', '12', '122', '43', '115', '91', '108', '2', '9', '83', '86', '78'])"
3328,21705,"set(['21', '83', '16', '19', '84', '45', '51', '36', '77', '96', '72', '66', '69', '129', '93', '81', '86', '107', '79', '78'])"
3329,21787,"set(['120', '24'])"
3330,21788,"set(['115', '77'])"
3331,21807,"set(['120', '54', '37', '53', '115', '121', '112', '93', '94', '84'])"
3332,21867,"set(['24', '77', '59', '21', '83', '28', '75', '53', '115', '98', '108', '123', '72', '88', '112', '99', '129', '101', '74'])"
3333,21915,"set(['38', '77', '117', '64', '111', '107'])"
3334,21931,"set(['24', '120', '123', '59', '21', '84', '23', '57', '30', '37', '35', '115', '108', '116', '89', '4', '83', '129', '79', '96'])"
3335,21946,"set(['24', '16', '108', '123', '91', '83'])"
3336,21999,"set(['24', '32', '31', '45', '120', '117', '116', '125', '91', '86', '94', '74'])"
3337,22022,"set(['115', '120', '93', '61'])"
3338,22028,"set(['128', '19'])"
3339,22059,"set(['26', '21', '34', '123', '89', '83', '106', '84'])"
3340,22075,"set(['83', '96', '63', '37', '112'])"
3341,22081,"set(['24', '59', '19', '32', '51', '123', '83'])"
3342,22112,"set(['24', '83', '88', '35', '16'])"
3343,22122,set(['32'])
3344,22273,"set(['24', '123', '19', '36', '35', '120', '98', '108', '116', '91', '83', '93'])"
3345,22280,"set(['24', '83', '123', '116', '50'])"
3346,223,"set(['3', '123', '67'])"
3347,22311,set(['91'])
3348,22326,"set(['24', '123', '12', '21', '83', '37', '36', '120', '116', '112', '9', '69', '93', '86', '79'])"
3349,22346,"set(['24', '14', '32', '52', '120', '98', '112', '93', '107', '84'])"
3350,22375,"set(['120', '24', '123', '86'])"
3351,22428,"set(['91', '123', '84', '53', '49'])"
3352,22463,"set(['30', '21', '45', '110', '69', '91', '129'])"
3353,2249,set(['123'])
3354,22520,"set(['24', '16', '31', '123', '116', '83', '129', '86', '84', '78'])"
3355,22546,"set(['24', '20', '115', '123', '110', '66', '91'])"
3356,22551,"set(['24', '37', '123', '64', '67', '83', '107', '78'])"
3357,22555,"set(['120', '24', '57', '84'])"
3358,22561,set(['61'])
3359,2258,"set(['24', '20', '16', '31', '131', '29', '120', '122', '123', '91', '83', '94', '84', '78'])"
3360,22602,"set(['83', '116', '37', '49'])"
3361,22614,"set(['24', '120', '31', '53', '115', '123', '112', '91', '100', '94', '84'])"
3362,22636,"set(['16', '99', '123', '91', '83', '96'])"
3363,22661,"set(['24', '17', '49', '120', '88', '83', '104'])"
3364,22695,"set(['83', '3', '67', '52'])"
3365,22702,"set(['115', '24', '123', '83'])"
3366,22727,"set(['24', '83', '21'])"
3367,22730,"set(['123', '21'])"
3368,22900,"set(['24', '26', '21', '17', '54', '31', '112', '37', '53', '115', '108', '127', '86', '67', '107', '84'])"
3369,22936,"set(['114', '37'])"
3370,22992,"set(['24', '59', '14', '31', '123', '83'])"
3371,2301,"set(['91', '129', '38'])"
3372,23057,"set(['24', '59', '14', '16', '19', '36', '123', '83', '21'])"
3373,23061,"set(['24', '31', '123', '91', '81', '84', '96'])"
3374,23064,"set(['24', '13', '86', '37', '120', '123', '83', '106'])"
3375,23085,"set(['120', '91', '98'])"
3376,23089,"set(['100', '96', '15', '67'])"
3377,23165,"set(['83', '86', '21'])"
3378,23220,"set(['120', '24', '123', '110', '83'])"
3379,23227,set(['24'])
3380,23238,"set(['116', '84'])"
3381,23294,set(['86'])
3382,23341,"set(['21', '54', '40', '77', '98', '84', '127', '83', '101', '95', '94', '79', '78'])"
3383,23363,set(['83'])
3384,23366,"set(['77', '43', '112'])"
3385,2339,"set(['91', '83', '116'])"
3386,23405,"set(['24', '17', '57', '53', '88', '123', '67', '84', '96'])"
3387,2344,"set(['24', '32', '122', '123', '91', '107'])"
3388,23449,"set(['13', '21', '37', '120', '108', '123', '4', '84'])"
3389,23471,"set(['24', '69', '81', '89', '83'])"
3390,23479,"set(['24', '21'])"
3391,23502,"set(['24', '58', '17', '3', '120', '76', '131', '116', '9', '83', '86', '79'])"
3392,2357,"set(['120', '31', '123', '93', '112'])"
3393,23577,"set(['24', '59', '17', '121', '123', '83', '129', '93', '81', '86', '84', '96'])"
3394,23634,"set(['9', '10'])"
3395,23722,"set(['24', '21', '83', '31', '35', '122', '123', '53', '112', '69', '81', '84'])"
3396,23733,"set(['24', '47', '123', '83'])"
3397,23770,"set(['24', '91'])"
3398,23788,set(['54'])
3399,23796,"set(['24', '36', '53', '75', '110', '83', '101', '107', '78'])"
3400,23813,"set(['24', '123', '78', '67'])"
3401,23819,"set(['114', '127', '54', '112'])"
3402,23831,"set(['32', '21'])"
3403,23862,"set(['83', '67'])"
3404,23865,set(['83'])
3405,23902,"set(['115', '46', '86', '77', '67'])"
3406,23908,"set(['77', '39', '15', '31', '52', '120', '108', '123'])"
3407,23921,"set(['24', '121'])"
3408,23946,set(['56'])
3409,23963,"set(['47', '3', '74', '5', '78'])"
3410,2397,"set(['24', '88', '93', '84', '53'])"
3411,23986,"set(['115', '86', '20'])"
3412,24013,"set(['24', '14', '42', '36', '34', '99', '108', '123', '116', '110', '83', '69', '107', '84'])"
3413,24014,"set(['24', '83', '96', '49'])"
3414,24019,"set(['24', '61', '107', '66', '83'])"
3415,24053,"set(['54', '36', '98', '79', '83', '107', '84'])"
3416,24073,"set(['24', '91', '131', '123', '112', '9'])"
3417,24078,"set(['67', '52'])"
3418,24079,"set(['24', '54', '51', '53', '120', '114', '88', '123', '83', '69', '81', '84', '105'])"
3419,24129,"set(['24', '106'])"
3420,24170,"set(['24', '26', '20', '42', '52', '114', '123', '112', '83', '92', '107', '84'])"
3421,24195,"set(['24', '51', '120', '116', '83', '84'])"
3422,24211,"set(['24', '36', '123', '112', '83', '86', '84'])"
3423,24289,"set(['24', '59', '48', '16', '45', '91', '131', '116', '49', '9', '86'])"
3424,24297,set(['83'])
3425,243,"set(['24', '83', '53', '16'])"
3426,24304,"set(['24', '120', '3', '52', '115', '121', '117', '9', '93'])"
3427,24355,"set(['115', '107'])"
3428,2436,"set(['49', '37', '98', '110', '81', '86', '96'])"
3429,2439,"set(['120', '116', '83', '86', '79', '78'])"
3430,24395,"set(['120', '24', '116', '86', '91'])"
3431,24410,"set(['24', '32', '123'])"
3432,24418,"set(['32', '88', '50', '120', '117', '107'])"
3433,24489,"set(['3', '123', '37', '50'])"
3434,24592,"set(['24', '12', '14', '30', '123', '128'])"
3435,24600,"set(['24', '23', '54', '115', '123', '91', '100', '94', '84'])"
3436,24608,"set(['32', '123', '96'])"
3437,24609,"set(['24', '31', '30', '52', '116', '128', '83'])"
3438,24784,"set(['24', '54', '31', '115', '121', '88', '123', '116', '83'])"
3439,2479,set(['43'])
3440,24797,"set(['77', '32', '53', '115', '2', '54', '83', '86', '84', '78'])"
3441,24802,"set(['24', '131', '110', '78'])"
3442,24881,"set(['123', '84', '38'])"
3443,24913,"set(['24', '91', '36', '84'])"
3444,24945,"set(['120', '24', '57', '123', '84'])"
3445,25040,"set(['123', '21', '84'])"
3446,25054,"set(['82', '83', '21'])"
3447,25136,"set(['24', '81', '42', '57', '37', '120', '121', '117', '4', '83', '78', '106', '107', '72'])"
3448,25186,"set(['77', '54'])"
3449,25197,"set(['21', '45', '53', '120', '121', '84'])"
3450,252,"set(['128', '123', '107', '21'])"
3451,25255,"set(['115', '24', '123', '21', '83'])"
3452,25266,"set(['120', '37', '115', '83', '100', '81', '84'])"
3453,25323,"set(['120', '93', '126', '70'])"
3454,2533,"set(['24', '29', '121', '117', '123', '91', '83'])"
3455,25394,"set(['120', '24', '123', '17', '83'])"
3456,25397,"set(['24', '83', '123', '86', '91'])"
3457,25403,"set(['24', '63', '31', '34', '120', '123', '83', '129', '93', '52'])"
3458,25411,"set(['94', '84'])"
3459,25432,"set(['24', '123', '16', '67', '52', '120', '2', '112', '91', '96', '78'])"
3460,25483,"set(['128', '21', '49'])"
3461,25497,"set(['24', '59', '21', '98', '30', '34', '120', '61', '72', '91', '83', '52', '107', '78'])"
3462,25556,"set(['133', '61', '123'])"
3463,25579,"set(['24', '120', '21', '57', '45', '115', '125', '67', '96', '107', '84', '78'])"
3464,25580,"set(['123', '21', '2', '112', '96', '84', '78'])"
3465,25585,"set(['115', '77', '53'])"
3466,25636,"set(['31', '108', '123', '26', '61'])"
3467,25638,"set(['24', '31', '50', '123', '83', '106', '84'])"
3468,25687,"set(['24', '92', '84', '52'])"
3469,25709,set(['16'])
3470,25767,"set(['24', '58', '120', '3', '112', '83'])"
3471,25770,"set(['83', '81', '86'])"
3472,25789,set(['119'])
3473,25880,"set(['38', '14', '31', '53', '130', '115', '123'])"
3474,25951,set(['83'])
3475,25980,"set(['24', '123', '69', '107', '84', '78'])"
3476,2606,set(['131'])
3477,26159,"set(['83', '13', '38', '86', '94'])"
3478,26164,"set(['24', '21', '16', '53', '115', '83', '107'])"
3479,26203,"set(['24', '21', '123', '112', '83', '96'])"
3480,26227,"set(['24', '21', '54', '75', '120', '76', '117', '112', '83', '92', '78'])"
3481,26313,"set(['115', '77', '53', '125', '17'])"
3482,26337,"set(['77', '8'])"
3483,26389,"set(['115', '120', '32'])"
3484,26439,"set(['24', '83'])"
3485,26471,"set(['24', '21', '117', '36', '121', '108', '4', '112', '84', '78'])"
3486,26487,set(['108'])
3487,26546,"set(['24', '38', '16', '115', '123', '83'])"
3488,2655,"set(['123', '78'])"
3489,26554,"set(['24', '13', '21', '63', '95', '43', '115', '98', '123', '112', '91', '106', '96'])"
3490,2658,"set(['107', '84', '49'])"
3491,26592,"set(['61', '31', '21', '84'])"
3492,26642,"set(['115', '120', '38', '84', '112'])"
3493,26693,"set(['77', '83', '39', '123', '81'])"
3494,26745,"set(['24', '32'])"
3495,2676,"set(['31', '96'])"
3496,26787,"set(['21', '48', '120', '61', '3', '123', '112', '83'])"
3497,2688,"set(['24', '21', '31', '115', '110', '83'])"
3498,27,"set(['115', '120', '123', '98', '24'])"
3499,27022,"set(['24', '91', '13', '38', '78'])"
3500,2704,"set(['24', '32'])"
3501,27056,"set(['11', '24', '20', '23', '54', '31', '98', '94', '77', '114', '123', '83', '69', '101', '106', '107', '104'])"
3502,27063,"set(['120', '24', '86', '17'])"
3503,27160,set(['92'])
3504,27205,"set(['115', '125', '21'])"
3505,27208,"set(['115', '24', '81', '36', '83'])"
3506,27222,"set(['24', '83'])"
3507,27336,"set(['24', '21', '84'])"
3508,27341,"set(['24', '31', '42', '123', '83', '86', '78'])"
3509,27347,"set(['24', '38', '14', '70', '42', '91', '88', '123', '72', '67', '128', '83', '92', '94', '84', '78'])"
3510,27353,"set(['24', '77', '14', '17', '23', '32', '52', '120', '131', '123', '83', '69', '95'])"
3511,27429,"set(['24', '21', '121', '131', '116', '110', '9', '83', '14'])"
3512,27437,"set(['120', '24', '117', '91', '83'])"
3513,27513,"set(['103', '88', '79'])"
3514,27525,"set(['24', '23', '57', '120', '3', '78'])"
3515,2753,"set(['32', '36', '83'])"
3516,27554,"set(['24', '120', '115', '112', '86', '84'])"
3517,27587,"set(['24', '123', '84'])"
3518,27596,"set(['24', '77', '21', '23', '45', '36', '53', '60', '72', '67', '86', '85'])"
3519,27608,"set(['115', '120', '31', '53', '24'])"
3520,27749,"set(['115', '26', '27', '107'])"
3521,27757,"set(['24', '21', '83', '63', '32', '3', '69', '50', '117', '116', '4', '112', '91', '129', '52', '106', '107', '78'])"
3522,27777,"set(['24', '100', '123', '86'])"
3523,27787,"set(['120', '24', '117', '123', '83'])"
3524,27843,"set(['24', '123', '21', '23', '131', '130', '7', '83', '86', '107', '85'])"
3525,27879,"set(['24', '26', '45', '36', '110', '112', '91', '84'])"
3526,27962,"set(['24', '120', '77', '57', '37', '115', '117', '123', '67', '93', '94', '96'])"
3527,27992,"set(['24', '21', '23', '37', '36', '52', '115', '61', '122', '123', '83', '9', '69', '93', '107', '104', '96'])"
3528,280,"set(['24', '99', '123', '21', '84'])"
3529,28042,"set(['24', '121'])"
3530,28049,"set(['26', '123', '84', '112'])"
3531,28102,"set(['9', '83'])"
3532,28104,"set(['123', '96'])"
3533,28126,"set(['83', '81', '59'])"
3534,28156,"set(['24', '83', '123', '16'])"
3535,28266,"set(['38', '37', '120', '117', '80', '107', '78'])"
3536,28283,"set(['24', '31', '45', '120', '123', '67', '129', '107', '84'])"
3537,2834,"set(['26', '20', '54', '44', '115', '114', '75', '91', '101', '78'])"
3538,28360,"set(['24', '32', '123'])"
3539,28407,"set(['24', '32', '83', '34'])"
3540,28408,"set(['46', '108', '45', '107', '53'])"
3541,28447,"set(['2', '96'])"
3542,28453,"set(['26', '59', '49', '30', '61', '43', '114', '131', '130', '4', '112', '128', '83', '81', '106', '72'])"
3543,28544,set(['31'])
3544,28545,"set(['32', '117', '123'])"
3545,28600,"set(['47', '96', '2', '45', '78'])"
3546,2866,"set(['115', '32'])"
3547,28726,"set(['115', '98', '107'])"
3548,28756,"set(['24', '123', '12', '21', '83', '115', '108', '116', '112', '9', '2', '86', '84'])"
3549,28808,"set(['45', '21'])"
3550,28831,set(['18'])
3551,28833,"set(['24', '120', '21', '22', '16', '36', '130', '115', '121', '108', '116', '7', '107', '84', '78'])"
3552,28950,"set(['24', '120', '77', '21', '16', '31', '49', '94', '115', '61', '108', '123', '72', '112', '83', '107', '84'])"
3553,28952,"set(['1', '83', '117', '86'])"
3554,28982,"set(['115', '107', '67'])"
3555,29,"set(['115', '17', '98', '51', '45', '37', '53', '52', '1', '61', '88', '54', '8', '107', '78'])"
3556,29002,"set(['24', '91', '36', '6'])"
3557,29012,"set(['120', '91'])"
3558,29027,"set(['24', '83', '107', '49'])"
3559,29053,"set(['24', '115', '108', '123', '83', '96'])"
3560,29127,"set(['120', '83', '86', '84'])"
3561,29151,"set(['19', '98', '75', '123'])"
3562,29167,"set(['24', '120', '26', '16', '83', '54', '52', '115', '123', '112', '91', '69', '107'])"
3563,29228,set(['84'])
3564,29244,"set(['24', '61', '77', '14', '71'])"
3565,29265,"set(['24', '123'])"
3566,29363,"set(['77', '26', '61', '46', '47', '57', '50', '120', '121', '107'])"
3567,29370,"set(['24', '26', '21', '121', '123', '91', '84', '78'])"
3568,29396,"set(['24', '52', '120', '123', '116', '71'])"
3569,29398,"set(['24', '83', '91'])"
3570,29436,"set(['24', '21', '31', '52', '120', '89', '83', '93', '106', '79'])"
3571,29467,"set(['24', '59', '17', '131', '83', '9', '69', '96', '78'])"
3572,29475,"set(['38', '37', '45', '42', '52', '83', '84'])"
3573,29545,"set(['24', '115', '123', '112', '9', '93', '94', '84', '105'])"
3574,29548,"set(['120', '38', '31', '45', '42', '40', '115', '61', '91', '100', '106'])"
3575,29565,"set(['120', '24', '91', '86', '107'])"
3576,29583,"set(['77', '26', '21', '45', '37', '36', '53', '41', '115', '112', '83', '84'])"
3577,29602,set(['123'])
3578,29635,"set(['24', '91', '36', '99', '121', '116', '9', '83', '93', '81'])"
3579,29652,"set(['133', '123'])"
3580,29671,"set(['24', '108', '72', '49'])"
3581,29741,"set(['24', '31', '112'])"
3582,29758,"set(['59', '16', '36', '120', '108', '123', '129', '84'])"
3583,29763,"set(['24', '95', '21', '71', '16'])"
3584,29790,"set(['24', '83', '93', '123'])"
3585,2985,"set(['24', '14', '42', '123', '67', '83', '81', '21'])"
3586,29874,"set(['51', '125'])"
3587,29900,set(['75'])
3588,2991,"set(['24', '123', '84'])"
3589,29913,"set(['39', '49', '35', '122', '123', '86'])"
3590,29920,"set(['21', '37', '88', '121', '3', '89', '110', '112', '83', '93', '96'])"
3591,29957,"set(['24', '26', '21', '75', '120', '98', '3', '2', '79', '112', '91', '83', '92', '106', '107', '74', '96'])"
3592,29964,"set(['120', '83', '9', '84'])"
3593,29979,"set(['24', '21', '16', '55', '31', '45', '88', '120', '98', '3', '123', '84', '83', '79'])"
3594,30035,set(['21'])
3595,30037,"set(['24', '59', '21', '45', '42', '36', '50', '3', '123', '116', '84', '91', '86', '79'])"
3596,30048,"set(['59', '99', '61', '65', '8', '91', '83', '69', '84'])"
3597,30050,"set(['24', '120', '54', '115', '62', '83', '84'])"
3598,30069,set(['123'])
3599,30117,"set(['24', '26', '21', '34', '120', '123', '112', '83', '86', '84'])"
3600,30155,"set(['24', '25', '26', '21', '96', '83', '86', '67', '37', '52', '3', '123', '4', '66', '112', '129', '100', '78', '106', '94', '72'])"
3601,30157,"set(['8', '53'])"
3602,30160,"set(['24', '83', '123', '53'])"
3603,30209,"set(['24', '59', '42', '43', '115', '98', '4', '91', '83', '79'])"
3604,30231,"set(['115', '26'])"
3605,30294,"set(['128', '31', '117', '14', '83'])"
3606,30331,"set(['24', '26'])"
3607,30341,"set(['38', '14', '23', '115', '112', '107'])"
3608,3043,set(['83'])
3609,3045,"set(['32', '123', '83'])"
3610,30458,"set(['62', '108', '4', '134', '128', '107'])"
3611,30467,"set(['42', '108', '20', '94'])"
3612,30482,"set(['24', '31', '123', '116', '21'])"
3613,30494,"set(['24', '78', '63', '45', '37', '117', '43', '108', '123', '52', '107', '84', '50'])"
3614,3057,"set(['120', '24'])"
3615,30597,set(['115'])
3616,30614,set(['21'])
3617,30633,"set(['115', '24', '32'])"
3618,30686,"set(['121', '88'])"
3619,30696,"set(['24', '21', '31', '120', '123', '84', '96'])"
3620,30748,"set(['64', '106', '21'])"
3621,30776,"set(['24', '38', '21', '31', '37', '43', '121', '116', '91', '84'])"
3622,30785,"set(['24', '38', '21', '31', '37', '120', '123', '67', '83', '79'])"
3623,30787,"set(['24', '59', '21'])"
3624,30797,"set(['115', '24', '98', '84', '83'])"
3625,30873,"set(['24', '120', '115', '4', '112', '83', '84', '96'])"
3626,30877,"set(['24', '123', '92', '21', '49', '19', '86', '31', '45', '96', '120', '121', '88', '116', '112', '91', '81', '106', '107', '84', '78'])"
3627,3090,"set(['26', '20', '54', '31', '41', '128'])"
3628,30903,"set(['88', '107'])"
3629,30950,"set(['24', '77', '123', '37', '83'])"
3630,31078,"set(['115', '72'])"
3631,31093,"set(['24', '77', '26', '45', '37', '35', '120', '83', '84'])"
3632,31165,"set(['24', '86'])"
3633,31182,"set(['24', '108', '86', '26', '84'])"
3634,31186,"set(['24', '21', '43', '35', '122', '83'])"
3635,31193,"set(['24', '23', '37', '120', '116', '4', '112', '83', '86', '107', '84', '105'])"
3636,31287,"set(['120', '37'])"
3637,31310,"set(['83', '117', '29', '98', '72'])"
3638,31321,"set(['24', '83', '108', '79'])"
3639,3133,"set(['24', '120', '123', '112', '83', '86', '84'])"
3640,31425,"set(['24', '38', '31', '89', '83', '86', '107', '96'])"
3641,31433,set(['24'])
3642,31496,"set(['24', '83', '16'])"
3643,31518,"set(['83', '93', '123'])"
3644,3152,"set(['24', '59', '52', '120', '63', '84', '96'])"
3645,31550,"set(['24', '120', '61', '88', '9', '83', '100', '94'])"
3646,31603,"set(['24', '83', '86', '36', '112'])"
3647,31606,"set(['120', '24', '31', '112'])"
3648,31611,"set(['24', '92', '59', '21', '31', '120', '96', '123', '110', '66', '83', '93', '78', '95', '84', '4'])"
3649,31628,set(['77'])
3650,31633,"set(['24', '83'])"
3651,31643,"set(['91', '54', '93', '123', '84'])"
3652,31742,set(['52'])
3653,31765,"set(['24', '25', '16', '19', '37', '115', '63', '110', '112', '83', '81', '96'])"
3654,31816,"set(['83', '116', '86', '107', '17'])"
3655,31821,"set(['123', '65', '107', '84', '21'])"
3656,31823,"set(['24', '32'])"
3657,31877,"set(['27', '59', '21', '117', '116', '4', '83'])"
3658,31885,"set(['115', '120', '84', '96'])"
3659,31913,set(['112'])
3660,31977,"set(['24', '120', '59', '48', '23', '57', '117', '87', '1', '121', '108', '99', '71', '83', '129', '96', '107', '84', '88'])"
3661,32023,"set(['24', '86'])"
3662,32053,set(['115'])
3663,32065,"set(['83', '123'])"
3664,32069,"set(['24', '83'])"
3665,32084,"set(['115', '24', '98', '32'])"
3666,32092,"set(['72', '27', '124', '45', '105'])"
